iri	iri label	attribute	attribute label	entity	entity label	
TO:0000478	abscisic acid concentration	PATO:0000033	concentration of	CHEBI:22152	2-cis-abscisic acid
TO:0000513	potassium concentration	PATO:0000033	concentration of	CHEBI:26216	potassium atom
TO:0000526	sodium concentration	PATO:0000033	concentration of	CHEBI:26708	sodium atom
TO:0000702	starch concentration	PATO:0000033	concentration of	CHEBI:28017	starch
