iri	iri label	attribute	attribute label	entity	entity label	
http://purl.obolibrary.org/obo/TO_0000257	root branching	http://purl.obolibrary.org/obo/PATO_0000402	branched	http://purl.obolibrary.org/obo/PO_0009005	root
http://purl.obolibrary.org/obo/TO_0000050	inflorescence branching	http://purl.obolibrary.org/obo/PATO_0000402	branched	http://purl.obolibrary.org/obo/PO_0009049	inflorescence
