iri	iri label	attribute	attribute label	entity	entity label	
http://purl.obolibrary.org/obo/TO_1000002	secondary xylem volumetric density	http://purl.obolibrary.org/obo/PATO_0001353	volumetric density	http://purl.obolibrary.org/obo/PO_0005848	
http://purl.obolibrary.org/obo/TO_0000115	root mass density	http://purl.obolibrary.org/obo/PATO_0001353	volumetric density	http://purl.obolibrary.org/obo/PO_0009005	
