iri	iri label	attribute	attribute label	entity	entity label	
http://purl.obolibrary.org/obo/TO_0000801	inflorescence depth	http://purl.obolibrary.org/obo/PATO_0001595	depth	http://purl.obolibrary.org/obo/PO_0009049	inflorescence
